"","GSM972389","GSM972390","GSM972396","GSM972401","GSM972409","GSM972412","GSM972413","GSM972422","GSM972429","GSM972433","GSM972438","GSM972440","GSM972443","GSM972444","GSM972446","GSM972453","GSM972457","GSM972459","GSM972463","GSM972467","GSM972472","GSM972473","GSM972475","GSM972476","GSM972477","GSM972479","GSM972480","GSM972487","GSM972488","GSM972489","GSM972496","GSM972502","GSM972510","GSM972512","GSM972521"
"1554436_a_at",11.0082800939173,11.835759209714,10.7647002858272,8.34033539926321,4.12834817184239,10.4567004285503,4.14406323292426,6.3901434160319,11.5593037590974,3.86005841659081,11.0090914288583,7.94892431158838,8.0921452149005,6.65934857888328,10.1203182699774,8.76838406890622,11.597199317297,11.0066159460631,11.777628834116,5.0184010428192,12.704699152948,9.71032769403424,12.2049241311245,1.21996850540829,6.39904047277951,10.4905761739954,9.30715413954333,11.1423401741328,12.4796393368027,10.3783247325219,6.85652893288314,10.7977719328831,9.79701383808417,8.78016890697092,6.59722789898293
"1554474_a_at",5.04273673902985,5.7413719358255,4.58883920427111,6.58330583392486,8.6334416061309,5.90368109839334,7.94202764917268,7.0552715437353,5.24893899478733,6.31817296152129,7.87291772205458,6.93816407251155,4.77880599700074,6.60905197946308,5.3395476467338,5.77636767941039,5.50538482799876,3.7588989989247,5.37893112804028,8.6853490273973,5.68823126595913,6.20367143111841,4.48729961730842,6.69650983695476,5.03214675941358,7.0919425057431,4.78370205486598,5.42768552835816,5.77047316756697,6.25919546831151,5.77333595633245,5.16302173923897,6.16872308377636,5.6679143757918,6.88051066626714
"1554503_a_at",3.62895577054772,3.45300820438934,3.29532710616418,5.7870676461401,5.26459620873776,2.86009992698898,3.59353627613302,4.44974488394911,3.03688671086898,3.34393935744026,4.06723238414442,3.94610879346639,3.49963687194357,4.02933325127765,3.74208644809656,3.50018350388341,3.31838384428348,3.30409203806152,3.12837964953472,3.1762792426123,3.5893307494693,3.54932699219203,3.49268126750169,3.93179754440919,3.61985048470982,6.08143744180866,3.48548706916033,3.2686909831127,3.15112401605751,3.40984176641896,3.55179840986619,3.75949508831896,3.35128524407922,3.45619652178019,3.64688724903659
"1554547_at",4.18358347134379,3.69576354176294,3.21367733230561,4.24614079026576,3.78124294315933,4.79407938838382,5.21931100576244,3.83708835868722,3.43101977857216,6.16181691364456,5.23358157285564,3.74286448223337,3.59055462828292,5.74695159006702,3.77640855425375,3.82204865545302,3.56063000024032,3.88372350641694,3.63510891929201,6.47794089449522,4.32302997098491,4.11211220891283,3.44084679259709,5.96638632016542,3.53564290980111,4.17991524921718,4.13226245098868,3.62078920938105,3.35810794168425,3.593266044286,3.38258389404713,3.61672249580102,3.9615983779822,3.67480956099197,5.13642427038177
"1554726_at",5.48291878576035,2.90975728952605,4.88288012530209,4.80259213041672,3.83821508206414,5.1802126368264,4.68613823788903,4.1737456130814,3.34085334773125,4.36656404184183,3.11046215491242,3.46829223807719,3.20930957308622,3.18646862613674,2.84278037538098,3.88020967344096,4.90920613946345,2.75773680832881,4.48894617311722,3.22296832290729,4.49831852416439,5.1826004184658,4.71524100189833,3.49527055065616,4.61262006894717,4.68260969283037,4.24590241748576,4.26794123719479,5.16568146095249,4.35619589306918,4.10375918058522,3.46006118714733,3.05561831494931,3.77571546550187,3.49741013670216
"1554741_s_at",3.42376877172024,3.18002094226052,4.60337847424943,6.3132264130233,4.59227535544723,5.1113063601598,6.14362233969313,4.52534900022721,3.7895624012133,7.13673761464223,6.57714801134638,6.47796770029199,3.2548448590102,5.86663294299318,3.91587154672888,4.24527109600608,3.57988218552993,4.89556378606251,3.29899139536189,6.25694826052612,4.52470477866046,4.6929514083282,3.37985572751995,5.31502396387097,3.3284497978183,7.61660884273467,3.95335951500664,2.79019203364528,3.82571683256589,2.92446280891596,3.03908575259052,4.33530930914774,4.29833726765807,4.66040374094987,5.0671165688502
"1554781_at",2.71010431054375,2.38362098139972,4.04266992868788,2.94911110318942,2.89763858538827,3.08392919175007,4.154593656827,3.26031149219972,3.30051230206996,3.95614094912932,3.00191093121942,4.26908901081305,2.4177541413342,2.23690222846889,2.38820972786005,3.46493315552772,5.42127722035385,3.38274183621882,4.76931141526719,2.89611912171417,2.28093201442971,3.67243699110118,2.76346855567721,2.69686411279071,4.07295212884942,2.57057547587952,3.87209906897388,3.47852505696931,4.64665093346717,3.313917513668,4.68585116810115,3.20950174847213,5.09576515994373,4.15172035361594,3.96399544206288
"1554899_s_at",7.6966001483072,6.86341498221581,4.62237230095369,10.0156150137579,9.45895302509478,5.94586893714642,8.10508474112675,8.97607147510534,6.98551420428471,7.84814613217709,7.71524072663624,8.29013464247699,6.28480856692375,8.42082594642178,6.43839522881836,6.67159115769843,6.07607442698331,5.46463948295104,5.18151290200281,6.32705969509382,6.78197488172891,7.60048098552797,6.95066053283343,8.79542095515815,4.56360641738065,10.2100073128878,6.25796401075018,6.47482458465003,7.23784119173918,6.32950541292251,6.58691367013581,5.426438159732,5.86750071636239,7.11560105329494,7.92632442602677
"1554997_a_at",5.59731569985767,4.48108407292728,3.77059374384716,8.04847832291289,3.180944371793,4.28443794209247,3.85776797399891,3.64223215638212,4.24323124876857,6.94096536368186,5.53588106529514,7.08682669257966,3.82090156517972,6.86415645126901,5.57282348735256,2.95506330141579,6.0396462335555,7.68185145845844,3.39492138555382,6.05900456692139,5.99754504161607,4.54613356833323,3.52086473920282,4.94036109153354,3.13591757447313,7.2627495466752,3.00213783573815,3.9314651695773,5.8019047425774,5.20226978423727,4.48017598452361,4.21354446929466,3.28895755004744,5.69041297083477,4.67870364224768
"1555019_at",3.8615337409154,4.57025687202063,5.09499668423642,3.59828007576558,3.5522199777635,3.47146709054654,4.76864433394674,4.13193414334664,4.9047837852226,3.59398117831284,3.40897454551472,3.5455148979883,6.33900145603179,2.65854916962509,7.0599669856165,6.06415644105179,3.47570719963395,3.94713402805658,6.23773125560141,3.55330523667561,3.35898218126419,5.40166790502372,3.23986538187513,5.49092432646644,3.5559517797383,2.74388243583559,6.17690697161551,6.63462885286446,2.97504295199712,5.9970166660446,5.06735719728335,7.06963661072501,3.4573063636321,4.01471090912478,3.80597138115527
"1555175_a_at",4.20938178720468,4.25150556137381,5.99348908498321,5.89286205573238,4.88576457737079,6.67060572668718,5.12626399305616,4.30475991002876,6.06510938176676,4.93073272535956,4.36314072051465,3.98938908354657,5.64181215808559,4.53885275972671,4.29613388659863,5.25601527650789,6.25256664726926,3.76202849978229,7.00963992437526,4.38985906952183,3.63843370414104,6.06670744612964,4.41776489924712,4.22255186687248,6.0969997008531,3.35723550681204,6.34404093200906,5.84869074921896,5.20558947554437,5.88717172218747,6.89074414440346,4.60631688053813,6.68192626761622,4.82253796294196,4.5234480643272
"1555229_a_at",7.66252639138932,7.61934583194353,5.07716778161125,9.19407940757802,10.1019866538371,7.29989589590803,9.54508973313488,9.23534095420536,7.51918327953821,9.3344047054088,9.31686421991823,8.54551647653404,5.49618261234491,7.83248083907611,6.23085562258979,6.30229610775007,6.57110532159021,7.01718334758337,6.87793978166863,10.4058403195197,7.33395626015409,8.36217818271035,6.52183672816202,10.2222013655666,4.50834132355954,10.3939503105437,6.16281404930805,6.72748454244731,7.47795766448988,6.86697870167881,7.16375533968195,5.57660551026602,7.0918527764601,7.748161694245,8.16331179167774
"1555564_a_at",7.56691392531432,4.82516758830286,5.5128930173191,6.74580344418835,7.27658092996124,6.90218837940926,7.17581444294996,6.60850703812797,5.32538783456464,7.6412343072864,8.18635272757533,7.01946118938169,7.58654130816199,7.69151408514231,4.2726518132657,6.98796939043486,5.80465976277679,7.64204621737397,4.49047647675451,5.51467092094065,6.98003519676133,7.33658631086899,7.94507981983693,5.98327844196764,4.1059829036423,8.03826507687632,6.91204012252593,7.7883416091043,8.14677599387028,4.16162415393737,8.5169357436698,4.5003358025385,7.07705920664539,7.24491538170815,6.47213705072429
"1555728_a_at",5.99161889410009,5.38384343070861,4.96529095182764,7.89209646646118,8.64785324026492,5.94993819642711,7.8890265679506,8.53501756566123,5.70623696826141,7.53344002240706,7.1120987760387,7.08019724070472,4.82055692765508,5.77832746042907,5.49297543784534,5.81909726175527,5.25098961876667,4.87522069942569,5.38015543504304,5.78043560543488,6.06232823532648,6.4243195369112,5.39974335633514,8.24194727627579,4.29493884960768,9.48304715616129,5.94717920181417,5.46160535936907,6.49495271681965,5.71676963867021,5.10376491240492,5.1726162590786,6.19350935835845,5.91146616716139,7.15186025141034
"1555756_a_at",4.63278414134482,3.5794113759851,3.46097912593187,7.10904141316111,7.21927528477254,3.42864252427062,6.37906229111629,5.42250419885809,3.8373607787721,5.74742717277997,5.38774945302498,5.75241240184157,3.58371563807335,5.25854018035282,3.97428177872453,3.34394232401946,3.71526414650357,2.73945224392238,3.90904321907011,3.72246557666847,3.98079381446885,5.80576889489792,4.08964641725954,6.09671889546298,3.07079593056266,7.9188390180353,3.62957689327707,3.92225515011793,4.51546063759655,3.55589872522351,4.26173010038003,3.50440835810506,3.98867008608781,4.27844683434935,4.89954454407382
"1555765_a_at",5.84903549078309,4.38110693109784,3.99212515395305,3.7490725126065,5.19785627025416,5.70606842622339,4.44586880846266,5.35788312292078,4.5138069235349,6.25634273100227,3.82615398543157,3.98305947311595,4.28704650823422,3.8843282485923,4.60993184412339,5.79300122478343,3.7748312269921,6.26822133124788,4.1004039631837,5.39038393342604,3.76170684068537,6.72404555180889,4.84662206622316,5.1007264393655,5.33845900237208,4.07967740527712,3.83488652353539,3.88727463272085,3.77612129264059,4.33471216189173,4.00858385164998,4.25682930469851,4.10025834293615,3.83026027441416,5.76729758253839
"1555772_a_at",4.86982882675577,4.00879512247222,4.39668631607683,3.68747015343067,4.63250622107705,3.26290189239106,2.76030616857205,3.6842273535021,4.50393759013782,4.31574779602745,4.0043991518454,4.03490649875065,4.21338902648171,6.40984145105145,6.3792219608495,5.55978504911958,4.37671293259123,6.00465924213311,3.69962027969291,3.42387532304816,4.2217344727663,5.05309146946916,3.3923339932651,4.32738879939462,5.28183625233407,3.12032710621807,5.18129334034505,3.8819241547698,3.94242173846794,3.89136860925662,3.70750105737206,5.62402196095855,3.33816884134731,3.75590852573889,4.28899104966145
"1555778_a_at",9.90609259024556,7.49137300003859,5.46310502032859,11.0935061685186,10.4404895700834,9.869917755816,10.9240588013693,9.89052878678621,5.92730838848314,10.02982175368,11.2774137929109,9.93299401457174,8.52502776798234,10.6598817529914,8.79770450798826,5.67670855892356,4.46243786312226,6.89000376519051,6.27200892237825,10.1199208477816,10.732272076874,8.68337905706983,8.78144567083469,11.9367118120136,5.89653163838182,12.5032895021694,6.34479053127215,7.78687700713935,6.68735787323632,8.02993452340586,5.34926584025128,6.10409458531909,6.35570037707099,7.07247467121559,10.1183826766357
"1555867_at",5.89054967831846,3.37641382940103,3.59820834358555,2.96234190908037,4.34190492867868,5.70420770394289,4.87964582269953,4.95313340925308,3.51367001838896,6.63607172472851,3.17354232723725,3.22721320282661,3.74525635658075,3.65376014675121,3.47609233630216,6.58246214592651,3.10394004487268,6.41405847265206,3.16733285369052,5.44147196590861,2.89573518131126,6.35426253376348,5.93283823214695,4.27680412264076,5.89428381967856,3.26299246041848,3.25840480308245,3.04889135056018,3.17934561210884,4.2396535800754,3.45846718513289,3.2778658283629,3.3702286364914,3.92996794477794,6.38451461705506
"1555890_at",3.76017956502556,3.18180774587735,3.52531929005264,3.65826216813491,2.94359783155835,3.99787886720377,6.0302774796295,3.39484073418156,3.11582677094357,3.8478843464693,3.90299096302108,3.48831689600818,5.85103597789559,2.96004400927876,3.10310282601501,4.152995746153,5.39668567167851,3.08827947647453,3.14589639129704,2.57066040693207,3.50436108744944,4.28058551663062,4.94659817677508,3.73821165700532,4.06146380558555,2.96566438356555,3.82235435978618,4.94424759283945,4.15460749419631,2.96503209376143,4.47221213734753,3.57758130392374,4.99461359512858,3.25218761717897,4.52267197465742
"1555938_x_at",4.17741823608053,3.63815596621743,3.05492782954826,6.12630544558049,2.66769689902454,3.44434457829543,5.8734806836756,3.43103680074896,2.93923984484231,5.22958676940189,6.54117563266769,4.30269337623823,3.10079119593053,7.27885066320546,4.16257450091479,3.1163052828372,3.59760517535373,3.07177899158133,3.48218696936248,4.08219259352808,3.6079688729271,2.93291157073197,3.2879582417453,4.87037298385438,2.96751070695002,7.14486200272742,3.12395201760621,3.23361134122598,2.97285983233903,3.37949650518186,3.26056371677567,2.83699329585756,3.30701159341527,3.90228675046504,4.44889474851775
"1555963_x_at",4.20287264172145,4.81485289283755,5.01248062054951,6.25162031908495,4.79916192575141,6.22185466024663,4.5489149213812,4.96457420557396,8.29286366061711,4.34952233039616,5.26894570476712,4.30148377619076,5.62463083040613,6.70936656873192,6.11483606054153,3.0791397944904,5.03269613626339,6.10990098771343,5.59913718409297,4.82862513622238,7.31735006629039,6.28929648478837,6.45169810552532,3.88366505672256,5.68447715274355,6.95623972253577,5.14193649717062,7.12022831281724,5.64181043653978,5.41750283012681,5.00418436964994,6.50197006185396,3.86460601759133,5.71222227625909,5.04162708883029
"1556006_s_at",6.16230001766031,4.92807290014091,5.65559634537719,6.47430256582201,3.9974799936978,5.9521242638618,5.86243458064521,3.99005210197816,4.21257038140848,4.69326870600144,6.43979179711875,6.46086096764422,5.80617684507407,7.18779835346519,8.91250467374186,5.62633078103208,6.05943372977711,5.51589274685818,4.34101283158938,4.99170697116777,4.01228222392359,5.10824568980936,4.44690760982601,5.23881710567837,5.28349794927648,6.71162009551575,5.62987943631368,5.40413083374625,5.11369666983567,3.87508907939465,4.9548403810475,4.25276296200664,5.57246850080376,6.14442719793023,5.03994043159685
"1556054_at",4.88765866557619,2.41361430644581,4.79101848295328,3.45972890126051,3.92140492226064,5.4313579188428,4.36811643650914,2.9804828379998,3.42813779534162,3.26409059177865,3.28147919386198,4.75203915798259,2.95942833914116,2.66364127682782,2.92770864580939,4.36047263445312,4.2479738840152,5.07692947343919,5.05553729689962,3.42682897975514,2.70723757446242,3.68488070557001,4.66956600441412,4.52721104706095,4.400088220657,2.76113740634114,3.01543602076528,3.23134448177159,4.00030453805931,3.40188667420239,3.13510587163206,3.77312762789249,4.39302003294453,3.2146613995746,4.89320090525923
"1556194_a_at",5.37807270302873,3.93984360740068,4.62381231560034,4.41285756232287,3.0042451741225,3.94891610167944,3.44044633264133,3.32460267763574,3.48712022329842,4.30510777053953,4.47266484584691,4.097020963469,4.50304406092341,5.61440977530833,3.48449017611868,4.77333095043998,2.86736015137658,6.21277111244878,5.17452933169015,3.67566611165475,2.49113984960635,5.49116172890108,4.80279177522255,4.58632717796915,4.11065264538373,4.33582447419214,5.84942364191776,5.71277700007604,5.19685391249271,3.71916990217006,5.01598836370316,2.61671203261507,5.12245934813793,5.08490799323821,3.68928337424805
"1556935_at",3.61497931930039,3.29647236063231,3.96712310217841,3.70191278322682,3.70133560330458,3.96563638762975,6.00054734784495,3.44313541353206,3.43450204593263,3.92085386927648,4.94149989739161,4.87462831143049,3.48602239889462,6.38764002100601,3.8338980224553,3.61581079053115,3.85063219496488,3.59837696110876,3.0469989605843,5.19339505629579,3.60299629261478,3.01824655985224,3.9912591470097,4.28135633143441,3.47619268164932,5.67217413131741,3.30998168645398,3.27590159693925,3.28111998035374,3.09043280966993,3.08051144878028,4.2748701391627,3.36703542376818,3.84070721897753,4.63432358882467
"1557049_at",3.78757559778663,4.57982444234634,3.98770137196404,5.8717999558487,4.65311463349525,5.5675698095992,6.24928957761583,5.20149425398005,3.39351689625693,4.69043717129333,5.85337577040719,5.35694279307974,4.14549975143889,7.08165521797074,4.29222501454227,3.65802631447182,4.3836780681622,4.45222163376879,4.2958718220172,4.96276922060338,4.36625449478189,3.77729022653987,3.70749741011639,5.53887644962671,3.55145693517597,7.228647245285,3.86832436377162,4.25942028412774,3.92002728194526,3.73123027467533,3.42538144250703,3.94859329979263,3.83228915575342,5.51950008050928,4.9372051632214
"1557051_s_at",6.77278562055308,6.13626129913014,4.7738314890914,6.83907533697207,4.42619423150274,6.09026080347614,5.12499236318953,4.90381751313966,4.6597841671899,5.21338148940896,8.24494249113951,6.75204038541887,4.68407575337233,7.1047040637284,5.77825848480734,4.70294554418761,4.06094450920577,5.37634199930436,4.7968458656765,5.3756525705649,5.14500357284163,4.57772971574073,6.83380716996981,5.43185866580387,5.8238153451512,7.59147549888074,3.72391043565809,4.36741547502927,5.92022309472554,4.59716732099494,4.3272214614815,5.69455814768024,4.69601727694352,4.32778597590572,5.35508304135134
"1557080_s_at",3.83693027785159,3.61898602797593,4.04305972159878,4.2175196440831,7.75299073660854,3.74027274610376,8.36788982474637,5.05917932230913,3.13240989349955,5.31690043997213,7.27566958790336,4.44565755820716,3.79084044103742,3.99114629733917,3.93681553875206,3.67642841148541,3.99838569200821,3.69146418916497,3.31698918888057,4.3054956144948,3.70209746736534,3.67777780404442,3.45907015227135,5.13745425401902,3.51177448526318,8.52963887693094,3.25582761872743,3.57267104955921,3.59565642893533,4.00108280468438,3.28609616074578,4.28662163452243,4.18298458754889,3.82412641999454,4.78717578375153
"1557236_at",4.73055464304238,2.73092789760558,3.57880783182818,3.71877383349513,4.72413609185923,2.97216623764569,3.15341090520948,2.95321531759014,3.04638376125929,3.68033229799871,3.91849389805603,5.23177136908535,4.12958019887278,4.70327472432443,2.53092288912354,4.04225337729738,3.38198489927942,2.82222848075805,3.06829349703455,3.10112681331239,3.58254029087822,4.64184609214224,3.39914955723864,2.52025534980372,4.10567603018615,2.55521497237827,3.89955821239058,3.55803213197721,4.21039145348441,2.98435881920834,3.5286135681767,2.91248300002563,3.26225980621889,3.28320115550405,4.01170332369912
"1557257_at",4.55245811325089,4.17236585975429,3.81096409122814,5.42969862380424,3.18476779869036,4.02596849569957,3.56727534212326,3.51236350278759,3.79081470167489,3.55715199527648,5.50672664343194,5.85977427056101,4.02536380860407,5.98873515840133,5.41723825068108,3.54509097063282,4.26102224106289,3.704018510016,3.63871129415642,4.00938672248429,4.09135699261259,3.71661335705113,3.32530745039735,3.30081436222788,3.44187197338435,6.83310674321978,4.35549724300864,3.87389637016048,3.62459108762113,3.96375140029697,3.53555442348886,2.9216532460099,4.19066861407,4.72284269717225,4.31931967378305
"1557961_s_at",3.05135007663392,3.18245789598574,3.13757158465082,3.34940761170384,3.44619881469462,3.23565353143839,4.40248214207614,3.64318613080849,2.72183256167423,6.09295434553315,4.65891194385067,3.96770968848799,3.01688820618729,5.35943888899499,3.69205077544953,3.02871858998158,3.17017331008367,3.17590982081869,3.27034359719121,7.38772143306692,3.04434936230985,3.09620068132904,3.18582937094717,5.37588364308502,3.1071380409112,4.99216231767873,2.87703135663436,2.62586601785187,3.05749021438533,3.5090855582898,2.89143034456225,3.69193029952848,3.33126494400465,3.90356377973525,4.91076094530061
"1558048_x_at",3.60539226380019,3.50478966259674,5.44916933011228,3.25350981820945,3.71161882116176,2.80626006560457,2.80334089415335,5.86538793246771,5.56440852099218,5.23276002963832,7.03895619887513,5.41435336042216,2.79446448119824,1.33166819373977,2.66798384750971,5.59276877711414,3.89037612923618,5.22408524783495,3.42036679567616,6.65613490910311,5.18309050294063,3.41302467564853,5.43377558903325,5.75308800211159,5.66286854387558,7.14476000190513,3.9426333956328,2.49706959817553,3.30551015644411,6.66850489876751,5.44883718468817,3.69662075629586,5.20966910928005,5.46710268963531,5.09062490317186
"1558217_at",3.44954522988599,3.84458981952333,4.12369184372665,4.1152720001221,3.53419351684736,3.49961922072452,3.58425157752346,4.31950361619832,5.5604349898549,3.38410743975181,6.38109125871368,3.77424872761173,3.32134882222461,4.9669456965477,3.68124590028389,3.18670534837066,4.57884797952038,4.54980135847568,4.50299987656375,3.64843022093547,3.20861202725459,4.94718528266186,4.19417538055593,3.66207779947439,3.01353215436038,3.45382874707105,5.0051164118602,5.795400192521,5.81233461996823,5.18157876848664,3.45101851698244,3.81019200331324,4.02252254806071,3.94835406666333,3.96902161252571
"1558828_s_at",5.67551972337797,5.8638444031023,5.17080485658863,6.6622653340374,5.24525935986049,6.25545145653368,8.2371032935275,6.44494560918313,5.22115656178688,8.61894223833845,7.2025090552744,5.85405185569786,5.72831406353075,8.06753915220917,6.21635751538765,5.22679539364877,5.13176817333527,5.12979540484097,5.50483935596007,11.4724445581981,5.11770504634465,5.16829368020876,5.15770074475967,8.08911049398992,5.50051416390459,6.16108305023307,5.00639092412453,5.48765779156057,5.48765779156057,5.4097249919605,4.63891053398486,6.42265567725858,5.56735192419321,5.62550088799864,8.40009531027709
"1558930_at",4.15585019308927,4.92667648793514,5.24754353652702,5.07239920032243,4.52888618792072,6.73619510142594,5.82123424188572,6.38780843195168,4.84722551647869,5.05899236756337,4.93492079729317,4.10322820118541,4.50835062010134,5.29211255395793,4.48227632230003,3.68708852285819,5.17718454028801,6.15010711977761,4.14276302835493,4.48013127848445,6.88677468367867,6.26439510590382,5.58016652761498,6.57227333466691,8.11095877951136,3.5076012613615,4.64479687245556,4.18451102867632,4.41471075556785,4.95901145588357,4.82279324215353,6.63859778683543,4.44318047997827,5.01935446809317,4.71364588420391
"1559391_s_at",5.97135566114737,3.82677318988654,6.24342030650736,5.38319962005537,5.39996376601516,7.17161969164821,7.17355776915747,4.60761734319479,3.89822078082862,6.05763754414198,6.8101692155187,7.09455538975089,3.81956547208946,6.79237532898454,5.832877599312,5.57557223602484,5.36608190417304,6.30205296521745,5.21930422403731,8.05089847851446,5.20831464045265,4.52613671093491,5.01536924173642,5.4887479830814,6.21543611133319,7.90667778979762,4.9661324502001,5.38199483743482,4.1155733928792,5.57679418275085,4.82777566229597,5.66681079375502,5.39079055885873,6.56418841508387,6.75055413468069
"1559419_at",3.19638799945141,3.53861238180643,3.70705724037973,3.16797680209906,2.66272935196897,5.11987406499548,3.43731986935778,3.4348210141967,3.49419062183626,3.61518918936125,3.56847589893427,3.38947743151211,3.68766428715135,2.89379915301648,6.11858885383323,3.99320363614841,4.56690020173309,2.97565039447823,4.19035476418209,5.0394623541415,3.81532992885396,2.68588770751603,3.81982057613401,4.06464978387676,4.20678352857294,2.68710512361282,3.7926501859904,4.20584217444078,3.98219399472115,3.62138634510134,3.50795889073821,3.38197826301924,5.16043108104409,3.79836763854224,3.75182959458475
"1559477_s_at",5.0941862473252,4.50123972489543,4.38659321402548,6.34456873843961,5.7331756272172,5.19537067368747,6.06710965218662,5.08895459976798,4.49510773219308,7.04369559322437,6.34977081380478,5.8323230357711,4.57302073355657,6.45809618880537,4.96014268921218,3.94256016373002,4.23816997557599,4.95297924754485,4.20796325718153,8.1742171213999,5.29808181386348,4.988693311236,3.95956279238446,7.13622800560528,3.86560455533968,6.10803632704901,4.42436173443869,4.11201566225968,3.87452175724813,4.88660587617521,3.9926595246698,4.49291306082157,4.08342122993854,5.32416623827772,5.93440963609668
"1559538_at",7.75942539370071,6.88030494536361,7.71546723841262,4.97697938452622,5.77757448267101,5.25704037338949,5.22679522135232,7.06939629570719,7.25167402740561,5.27371164339987,5.62548842525576,5.1085386857952,6.30682108421212,4.94143333038499,6.45384069704093,7.3975371247176,9.45657208459733,6.97494468836744,8.07402596728307,5.12144264805096,8.3763702461901,7.69806054043443,8.06472582331481,5.36467344762899,6.18288535709878,4.68084138911218,7.52808041234037,7.57072263933982,7.81608924815602,6.92426101398357,6.93484658644736,8.09507818658758,8.11278449629109,5.29312788598071,6.23315667143582
"1559584_a_at",6.79296123829278,5.02617324882471,3.11938302804839,5.56836607845987,7.54560394104678,4.26887422096631,4.49553489113455,4.65121736397542,4.58239312537123,6.10878574395572,4.27241597022909,4.74635952614743,3.20655644200085,4.74140221364601,3.48998977580159,3.21638674152385,4.52807898061784,3.60003702496986,4.42977973957902,4.30720535207115,8.1188482290795,4.46264890409867,3.50287841800005,3.91000054579483,3.27787294571482,7.81048455375412,3.38635234700464,3.98135692199922,6.44461779881766,5.97059839663761,4.67467947941438,6.75526777343324,3.40930822653792,3.62744282999121,5.06261882108783
"1559826_a_at",3.59600678717841,5.89163276931912,5.7102454611125,4.80433552054857,4.64189511488609,4.2075149065157,3.41610385672549,4.78297573592025,4.74186288780815,3.05790849629605,5.87165155900656,4.69968737644861,7.50113199633934,6.85898985398314,4.9294152478999,3.55556392303621,3.36559073110167,5.7747911869258,5.15620172897438,3.8699483509906,3.72983333868685,3.26410708630321,4.98040463962065,5.19522584384461,4.83506625041269,6.84924192114667,3.13758334134494,4.98493495627494,4.22340905783398,3.77519180628798,3.88220006368875,4.98019637513577,3.5863627188867,6.279763242168,3.6089410162794
"1559827_at",3.78270997622227,6.93489850924302,6.75690762843724,5.1830887711735,5.3577525583292,4.14923977022322,3.68758454575478,5.22457123178716,6.08899725754745,3.67250892147582,6.49097065380359,4.86321514378353,8.33652282239923,8.09804261609912,6.31119051073093,3.75286708631911,3.430396349966,6.55944587618401,5.73787416015066,3.55186534956273,3.61589384247063,3.26922640960776,5.84493446469767,5.87188045768694,6.53082749067662,7.68671366682049,3.7856074194516,5.86359560887819,5.05471667569039,3.72532308157045,4.4042289085846,6.3223060737022,3.75667225729786,6.80478788020523,4.02498903675603
"1560263_at",4.42139287575666,3.4236113865101,3.45359530361803,4.55110973585352,4.37827199200991,3.10525798895383,4.76163861682352,2.98696616330084,3.66908158681458,3.26676606036952,4.589888217584,5.28717353925089,3.57294717669983,6.18084973615013,3.36460959021526,3.66176512267629,4.24228763005012,4.28303609287847,5.29902644652032,4.57006857336184,3.46507034965331,2.46159969822315,3.20816101838524,4.54544040473515,3.59829832743663,3.13030683580617,3.0094984257125,3.27377391878749,3.42898491249243,4.38051159785275,3.6372543853827,3.14829654196207,5.27730935340302,3.78990244382071,4.99391094757704
"1560359_at",3.5574902552765,3.88689188906313,3.83808668867745,4.12909509198419,3.48660636306523,4.22572240529013,5.56563771111855,3.82807110800063,3.55981583221126,4.42742039165723,4.57167722570959,3.89926682083423,3.45310356059647,5.87739384622808,3.88478569845204,3.61418637146282,3.74654172099311,4.08113025386811,3.24777043536242,6.64908270129395,3.68149582230163,4.28859672922334,3.64233618806267,5.22164971374496,3.80569604983013,5.3887408531025,3.41559358538363,3.27089835887489,3.66074275655771,3.91682262263394,3.28751673572286,3.73927887578243,4.41754322331485,4.02419798320832,4.4765544559878
"1561387_a_at",4.3136554288624,4.68671433830673,4.61760565467005,4.16933849809804,3.62429243314513,5.58073232951375,4.15580003522158,4.37387219334293,6.1218822282178,3.62721823531268,3.98686486541362,3.96953413441701,4.07308855575694,2.98370050188473,4.07892932860308,4.20952843877757,6.20338884359054,5.94541481982264,5.93615300013964,3.1286153992615,5.53398303894963,4.29386704852157,4.16123119295156,3.60078039484667,4.30591517288829,3.26910636493801,4.98326875447634,5.53138825603601,5.74308958337067,5.4895155938432,5.31757657300745,3.51605690156047,6.18939953808722,4.80373418401095,4.08479915745836
"1562921_at",4.30453303994772,4.89397380888359,3.70400952735338,3.16905114243545,3.37198035277837,3.29367885598896,2.68849326304408,2.86228385276125,3.66288248368779,3.66012843168885,3.73194135321316,3.27429546727977,5.63801305967373,4.23891197956561,5.10826665984249,4.2207070333218,3.93030693060406,2.78853974015106,4.12594859024493,2.19688722922659,3.32609878433796,5.02661064430944,4.23448091158477,3.06888187285009,4.43911540454283,3.07283536061533,3.73666833158208,5.72816853042273,4.73024958486301,4.63165653554949,3.42811653071049,4.43008118311679,4.38490202575224,2.75743975146574,3.22761751576573
