"","IDs","tstat","pval","adjp"
"3469","209879_at","-5.12328248671059","3.36974275709451e-05",0.000276365172572694
"5750","219779_at","-6.08983110941125","3.3907067714136e-05",0.00027766092312444
"8359","229223_at","5.2498931526977","3.38935887962794e-05",0.00027766092312444
"3967","212135_s_at","-5.55864649971468","3.39849404481934e-05",0.000277875345778689
"9634","236430_at","4.83595842365618","3.39702326209384e-05",0.000277875345778689
"7030","225582_at","-5.67502706608689","3.41710365624764e-05",0.000279184639148743
"5512","219121_s_at","5.31619469353563","3.43845726259317e-05",0.000280715964217174
"6869","225033_at","-5.13351879879711","3.47079808916854e-05",0.000283106885739515
"8082","228338_at","4.94058956624157","3.47300950790941e-05",0.000283106885739515
"5905","220432_s_at","5.08994241350472","3.47849345291163e-05",0.000283339103073529
"8096","228376_at","-5.11014500281466","3.52831245620037e-05",0.000287179527093614
"1702","203923_s_at","-5.30837490671748","3.55748197556732e-05",0.000289334691386534
"2554","205942_s_at","4.77378878461115","3.58712499254511e-05",0.000291304893654419
"6398","222880_at","-5.96525056518267","3.58565351514105e-05",0.000291304893654419
"6653","223969_s_at","4.77896082814942","3.59318614228933e-05",0.000291576886052037
"1468","203324_s_at","-5.00172844045038","3.61404205415557e-05",0.00029304811588447
"7026","225568_at","4.86315427171147","3.62740369972173e-05",0.000293688588700362
"8189","228617_at","-4.97948137428848","3.62491323161731e-05",0.000293688588700362
"737","200965_s_at","5.11947078427386","3.63979810214795e-05",0.000294470347586868
"8887","231606_at","5.11319693567153","3.66640345774402e-05",0.000296399774268148
"1240","202665_s_at","-5.53344228619742","3.66996754900483e-05",0.000296464996896318
"4000","212230_at","-5.27632190102871","3.69329265470886e-05",0.000298125244920643
"3202","209203_s_at","-5.13937395401987","3.69694491397174e-05",0.000298196186909408
"6270","222496_s_at","5.14337116209038","3.70454904648707e-05",0.000298585542337548
"2185","205027_s_at","-5.31366909992523","3.71053433753959e-05",0.000298843934061616
"1226","202627_s_at","-5.20092937002398","3.7205723877055e-05",0.000299428101142287
"1333","202917_s_at","-4.99201511809705","3.74759710966026e-05",0.000300827377727689
"2915","207544_s_at","4.75931319477532","3.74915072688898e-05",0.000300827377727689
"4162","212765_at","-4.81035587745315","3.74864389766538e-05",0.000300827377727689
"10165","241435_at","-5.08778720325877","3.74178500786338e-05",0.000300827377727689
"7465","226701_at","-5.94358712164453","3.7794950313661e-05",0.000303036022201703
"751","201012_at","-4.94464317208972","3.82362296803286e-05",0.000306345709033452
"4475","213675_at","-5.61759291046795","3.85506023569845e-05",0.000308634457589201
"3201","209201_x_at","-4.80545622962113","3.87124119571466e-05",0.000309699295657173
"5588","219316_s_at","-4.88777949522852","3.87728061396486e-05",0.000309951830195912
"5991","221039_s_at","-5.71205644414967","3.89677424041908e-05",0.000311278726842392
"4500","213764_s_at","-6.3694580852791","3.93810545062555e-05",0.00031434676915461
"6394","222872_x_at","-5.21241883755523","3.9435889563167e-05",0.000314550952954875
"6676","224218_s_at","-5.15930322092788","3.95090554345728e-05",0.000314900937014475
"9809","238440_at","4.95615347368718","3.96783961539358e-05",0.00031601638181268
"83","1553530_a_at","-4.97015304105441","3.97947744118135e-05",0.000316708670966557
"261","1555756_a_at","-5.81598395430666","4.01388080514646e-05",0.000319210402492121
"2881","207358_x_at","-5.56893438184013","4.02140986058084e-05",0.000319572792468331
"8772","230730_at","-6.07030960828082","4.03831279607894e-05",0.000320679019080065
"10557","244313_at","-5.94621058157454","4.04842089733766e-05",0.000321244439027118
"1046","202008_s_at","-4.99302158513695","4.05909067227774e-05",0.000321853561270872
"6063","221524_s_at","-4.85971899549406","4.10975397535331e-05",0.000325630617118635
"1660","203824_at","5.73681453764169","4.119771538088e-05",0.000325810963644215
"4334","213273_at","-6.03198614766873","4.12065784437795e-05",0.000325810963644215
"5376","218736_s_at","-5.37943973678964","4.12112081990451e-05",0.000325810963644215
"1960","204532_x_at","4.88703664618354","4.12435503644417e-05",0.000325827078264862
"1896","204389_at","5.05006246050182","4.15199713084116e-05",0.000327769993765082
"8688","230369_at","-5.17404753552303","4.2001413576287e-05",0.000331327365203403
"1806","204174_at","-5.63557730004517","4.20972272244874e-05",0.000331839726625871
"1207","202555_s_at","-5.86285259225203","4.23104658203555e-05",0.000333276284615723
"2866","207245_at","4.72201520035737","4.23961873826971e-05",0.000333707032751654
"2023","204670_x_at","-4.72595802654764","4.25017934229054e-05",0.000334049183394063
"9037","232336_at","4.97940617134644","4.24830883626032e-05",0.000334049183394063
"2999","208146_s_at","-5.00598204432937","4.26944536691131e-05",0.000335120655052823
"8455","229530_at","-5.57507838028196","4.27004554894315e-05",0.000335120655052823
"6532","223426_s_at","4.93704692921873","4.28715862448433e-05",0.00033621830437969
"3886","211774_s_at","4.89703115681197","4.30335403412083e-05",0.000337128011666866
"10593","244579_at","-5.40300597936917","4.30502939005401e-05",0.000337128011666866
"3652","210641_at","4.71230860792899","4.31315405049215e-05",0.000337518430501394
"362","1557049_at","-5.55859247176814","4.32843165960138e-05",0.000338362647001332
"3663","210664_s_at","-4.78793915763166","4.33023625626705e-05",0.000338362647001332
"8745","230626_at","4.71380218520922","4.33917568208053e-05",0.00033881493779034
"717","200878_at","-4.90086151412767","4.34812887847556e-05",0.000339267646599196
"4840","215146_s_at","-5.18494791017927","4.35280121336524e-05",0.000339385922016701
"4761","214770_at","-6.11377551307057","4.35701086469032e-05",0.000339467976935872
"4045","212382_at","-5.10961309009752","4.39509998666118e-05",0.000342078624324733
"8703","230413_s_at","-5.66309667765221","4.39688112738821e-05",0.000342078624324733
"3242","209305_s_at","-5.39995554560476","4.40426341698284e-05",0.000342157805342482
"5844","220074_at","4.71967076842635","4.40124183358785e-05",0.000342157805342482
"9171","233510_s_at","-5.29914389372682","4.42535405066483e-05",0.000343548063196738
"1292","202806_at","-4.79831160126464","4.44315100939932e-05",0.000343936354593675
"4655","214293_at","-5.48028810536183","4.43833468220656e-05",0.000343936354593675
"6157","221900_at","-6.20111857276067","4.44050069900231e-05",0.000343936354593675
"9337","235148_at","5.48707985174981","4.43799058839609e-05",0.000343936354593675
"1670","203855_at","-5.28340252708579","4.44984020689251e-05",0.00034420634463675
"6847","224964_s_at","-5.39279323231204","4.48076017837404e-05",0.000346348910408898
"7186","225990_at","-5.89855685113711","4.48537857130018e-05",0.00034645682757629
"5893","220339_s_at","4.83176770925069","4.49554266179524e-05",0.000346992639623994
"8635","230161_at","-5.35322201963426","4.5172114332563e-05",0.000348415045411562
"9552","235944_at","-5.90341344461739","4.52492785149115e-05",0.000348510202430035
"10249","242098_at","4.70900028725607","4.52188058655662e-05",0.000348510202430035
"4469","213661_at","-4.89655274578115","4.53068480489347e-05",0.000348703815477556
"6974","225354_s_at","4.9300120345128","4.54850295279105e-05",0.000349824776455003
"3603","210377_at","4.69046568424398","4.57901485925299e-05",0.000351417328812906
"5503","219090_at","-4.70079304979469","4.57417299169176e-05",0.000351417328812906
"6570","223562_at","-5.8964599099519","4.57583531948628e-05",0.000351417328812906
"5904","220421_at","4.71098561760222","4.59051671463823e-05",0.000352048756888661
"1343","202947_s_at","-5.60645985862635","4.62442704980902e-05",0.000354396576190639
"1698","203919_at","-5.73239801550228","4.63236012900018e-05",0.000354499189373736
"10623","244880_at","4.69254045173289","4.62908746684044e-05",0.000354499189373736
"3684","210786_s_at","-5.29623985000628","4.65509002537746e-05",0.000355732252685561
"7825","227618_at","-5.93400185202894","4.65293244281228e-05",0.000355732252685561
"1710","203940_s_at","-5.52717663129853","4.66278953016071e-05",0.000356067564121363
"6305","222619_at","-5.04456964662818","4.67325433435322e-05",0.000356613418048019
"3798","211465_x_at","5.37003586266225","4.68215774067302e-05",0.000356786392825771
"10116","240440_at","-5.57419744569488","4.67985919211851e-05",0.000356786392825771
"3704","210885_s_at","5.08200147892106","4.69540461890326e-05",0.000357542425371444
"8505","229671_s_at","4.68198730963025","4.70517090388289e-05",0.000358032537569348
"8571","229910_at","-5.59469088248914","4.70899630900498e-05",0.000358070214387705
"111","1553977_a_at","5.17943559462423","4.71898672238997e-05",0.000358576291442664
"926","201645_at","-5.295263462819","4.7542933527727e-05",0.000361003969837656
"2242","205158_at","4.67628099979872","4.77634255759324e-05",0.000362166679684362
"9662","236600_at","-6.13249783684517","4.77476367826652e-05",0.000362166679684362
"3250","209324_s_at","-5.59574749610979","4.77978539388864e-05",0.000362172322446023
"141","1554246_at","4.75650566526976","4.79181850271077e-05",0.000362828398177086
"4117","212606_at","-4.89525469685791","4.79707468331188e-05",0.000362970774067342
"3776","211340_s_at","-5.11024016850802","4.80120858386868e-05",0.00036302809207986
"7285","226279_at","-4.67417472004659","4.82251294241893e-05",0.00036438270665417
"3859","211682_x_at","5.13564673525751","4.84913104636663e-05",0.00036613663630993
"4067","212457_at","-4.97322008590372","4.87379720379445e-05",0.000367740824808406
"1392","203065_s_at","-5.47121917258786","4.88340163307146e-05",0.000368207113315458
"8590","229991_s_at","-5.36659482620178","4.90611848041614e-05",0.000369660728110962
"10680","40687_at","-5.82625004387407","4.91953547472165e-05",0.000370412082802571
"3691","210815_s_at","-5.70556975963354","4.92872091154181e-05",0.000370843997487037
"10693","46323_at","5.11026906698135","4.96691535245741e-05",0.000373456460626728
"3568","210176_at","-5.62750144775495","5.0098965809288e-05",0.00037642493387943
"2700","206453_s_at","4.67889937013035","5.06129357387489e-05",0.000380021148787031
"9583","236118_at","4.86643204315534","5.07167627018893e-05",0.000380534984348021
"543","1562194_at","-5.61896959945106","5.08525018543006e-05",0.000381287377920112
"830","201309_x_at","-4.87285185524532","5.09059912838994e-05",0.000381422451766193
"5781","219885_at","-4.88261772541448","5.09443671850541e-05",0.000381444175469152
"3087","208763_s_at","-5.02351360834977","5.108287051863e-05",0.000381586014502507
"3305","209487_at","-4.97885523813408","5.10374686519138e-05",0.000381586014502507
"3740","211071_s_at","-5.38072317419181","5.10835676162387e-05",0.000381586014502507
"9501","235704_at","4.95523389345082","5.11052697994429e-05",0.000381586014502507
"7841","227660_at","-5.93932490483033","5.15857817772063e-05",0.000384906541060737
"7628","227107_at","-4.79805363239858","5.18821059523819e-05",0.000386849100693488
"4411","213496_at","-5.75275734565948","5.20982353832823e-05",0.000388191425392274
"3259","209357_at","-5.08979394028501","5.22489961558929e-05",0.00038904515697241
"4380","213397_x_at","4.7057355384324","5.26486950310597e-05",0.000391750013130764
"8679","230329_s_at","5.03783648569141","5.2740014025564e-05",0.000392158112588426
"6403","222899_at","-5.6859141124764","5.28813372301461e-05",0.000392937206564292
"1930","204454_at","-5.87842179502765","5.3026137503101e-05",0.000393469310167938
"2933","207697_x_at","-5.61632806273141","5.30021435365564e-05",0.000393469310167938
"4836","215125_s_at","4.92733401267066","5.35466846584387e-05",0.000397057898929333
"7880","227758_at","-5.532620595229","5.35998617114668e-05",0.000397178299877113
"4580","214038_at","-5.73183752675251","5.42276948296488e-05",0.000401553839399713
"6543","223463_at","-5.31832700127758","5.44441175507964e-05",0.000402601892645229
"9456","235534_at","-5.10570991987856","5.44172484212158e-05",0.000402601892645229
"7335","226395_at","-4.92848381313528","5.48296370807667e-05",0.00040517406040715
"3260","209360_s_at","-4.89270684072581","5.50556629746378e-05",0.000406285853331027
"5258","218312_s_at","-5.46856650449915","5.50241805231081e-05",0.000406285853331027
"815","201279_s_at","-4.73637370602993","5.5296762453424e-05",0.000407785178257349
"2312","205309_at","4.85525165894759","5.54481831222937e-05",0.000408341688308837
"7418","226599_at","4.69062483146702","5.54234251257859e-05",0.000408341688308837
"2081","204792_s_at","4.65807151361205","5.55103543814648e-05",0.000408519733271396
"3410","209734_at","-5.54172657752728","5.56055981264517e-05",0.000408661237905406
"5573","219282_s_at","-5.39291215030208","5.55801471514343e-05",0.000408661237905406
"4590","214058_at","5.05618195683729","5.59977371782833e-05",0.00041037894581781
"8480","229590_at","5.00386500593276","5.59633122034402e-05",0.00041037894581781
"8623","230105_at","4.62612068925256","5.60301611291429e-05",0.00041037894581781
"9510","235733_at","-5.22150929882116","5.60300115604955e-05",0.00041037894581781
"9533","235836_at","-5.01286715076672","5.58944451077322e-05",0.00041037894581781
"1181","202478_at","-4.83741568349849","5.64808098417947e-05",0.000413379686083174
"5446","218918_at","-5.23355474325182","5.65167539566839e-05",0.000413379686083174
"3116","208894_at","-4.64030902626447","5.67393037387382e-05",0.000414725352684509
"7439","226633_at","-4.82024444474187","5.73936095833837e-05",0.000419222887391672
"4445","213599_at","4.79258785050516","5.78363758725882e-05",0.000422170205962029
"3476","209894_at","-4.90544194525452","5.81925774788594e-05",0.000424482084839007
"7519","226841_at","-4.81735225522723","5.8616775952547e-05",0.00042699700206083
"8116","228438_at","-5.94603402951847","5.8603061292832e-05",0.00042699700206083
"8701","230404_at","4.68377283349329","5.89420952476301e-05",0.000429076105688909
"7324","226368_at","-5.88498747371901","5.90723478709042e-05",0.000429733345269257
"2618","206133_at","-4.87001058657862","5.91438818983675e-05",0.000429962824997463
"1514","203440_at","-5.92367540754456","5.94353060519224e-05",0.000431662430210531
"9474","235593_at","-6.01666263557129","5.94579668100629e-05",0.000431662430210531
"9646","236496_at","4.60463397985324","5.95820141737986e-05",0.000432271131171851
"1674","203874_s_at","-4.77136677006273","5.97026635000844e-05",0.000432854374883956
"1321","202890_at","5.23302063750669","5.99557177093909e-05",0.000434396143403889
"811","201262_s_at","-5.73604283722693","6.01556110733007e-05",0.000435301804958607
"5655","219522_at","-4.7894066820458","6.01616891897777e-05",0.000435301804958607
"3094","208792_s_at","-4.92638502301273","6.02440387743565e-05",0.000435604509012697
"7521","226847_at","-5.63409650011213","6.0574166662868e-05",0.000437697204273627
"8733","230560_at","4.86122097891403","6.07060683574885e-05",0.000438355706500817
